position,noseX,noseY,neckX,neckY,rshoulderX,rshoulderY,relbowX,relbowY,rwristX,rwristY,lshoulderX,lshoulderY,lelbowX,lelbowY,lwristX,lwristY,midhipX,midhipY,rhipX,rhipY,rkneeX,rkneeY,rankleX,rankleY,lhipX,lhipY,lkneeX,lkneeY,lankleX,lankleY,reyeX,reyeY,leyeX,leyeY
laying,0.20666666666666667,0.7023809523809523,0.28,0.5476190476190477,0.26666666666666666,0.5238095238095238,0.0,0.0,0.0,0.0,0.2866666666666667,0.5833333333333333,0.0,0.0,0.0,0.0,0.56,0.47619047619047616,0.7466666666666667,0.7380952380952381,0.7933333333333333,0.33333333333333337,0.5333333333333333,0.4642857142857143,0.7733333333333333,0.7261904761904762,0.9,0.3928571428571429,0.18,0.6785714285714286,0.19333333333333333,0.7142857142857143,0.16666666666666666,0.5595238095238095
sitting,0.0,0.0,0.23173277661795408,0.8006329113924051,0.24425887265135698,0.8037974683544304,0.25260960334029225,0.7626582278481013,0.0,0.0,0.21711899791231734,0.7974683544303798,0.20668058455114824,0.759493670886076,0.0,0.0,0.24217118997912318,0.7278481012658228,0.25052192066805845,0.6962025316455696,0.2546972860125261,0.6550632911392404,0.22129436325678498,0.7278481012658228,0.22338204592901878,0.6930379746835442,0.22338204592901878,0.6518987341772151,0.0,0.0,0.0,0.0,0.0,0.0
standing,0.44895833333333335,0.8314814814814815,0.4510416666666667,0.7462962962962962,0.415625,0.7425925925925926,0.396875,0.6296296296296297,0.3458333333333333,0.6055555555555556,0.4875,0.75,0.5072916666666667,0.6370370370370371,0.5614583333333333,0.6148148148148148,0.4395833333333333,0.5611111111111111,0.45208333333333334,0.3277777777777777,0.459375,0.22592592592592597,0.48125,0.5611111111111111,0.478125,0.36111111111111116,0.4791666666666667,0.30740740740740746,0.440625,0.8444444444444444,0.45625,0.8444444444444444,0.43125,0.8277777777777777
standing,0.7635416666666667,0.9333333333333333,0.7625,0.924074074074074,0.7604166666666666,0.924074074074074,0.7572916666666667,0.9111111111111111,0.0,0.0,0.7666666666666667,0.924074074074074,0.76875,0.9111111111111111,0.0,0.0,0.7625,0.8962962962962963,0.7614583333333333,0.8759259259259259,0.7604166666666666,0.8574074074074074,0.7666666666666667,0.8962962962962963,0.765625,0.8759259259259259,0.7666666666666667,0.8555555555555556,0.7635416666666667,0.937037037037037,0.7645833333333333,0.937037037037037,0.7614583333333333,0.937037037037037
standing,0.17708333333333334,0.5425925925925925,0.18125,0.5351851851851852,0.178125,0.5333333333333333,0.17604166666666668,0.5203703703703704,0.18125,0.5203703703703704,0.18541666666666667,0.5388888888888889,0.19270833333333334,0.5481481481481482,0.19895833333333332,0.5537037037037037,0.18125,0.5111111111111111,0.18333333333333332,0.49629629629629635,0.184375,0.47962962962962963,0.18541666666666667,0.512962962962963,0.18645833333333334,0.49629629629629635,0.18541666666666667,0.47962962962962963,0.17604166666666668,0.5462962962962963,0.178125,0.5462962962962963,0.0,0.0
standing,0.0,0.0,0.3802083333333333,0.5592592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37916666666666665,0.5259259259259259,0.378125,0.5,0.37604166666666666,0.475925925925926,0.37916666666666665,0.5259259259259259,0.378125,0.5,0.3770833333333333,0.4740740740740741,0.0,0.0,0.0,0.0,0.0,0.0
standing,0.0,0.0,0.8572916666666667,0.8592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8572916666666667,0.812962962962963,0.8583333333333333,0.7722222222222223,0.859375,0.7351851851851852,0.8572916666666667,0.812962962962963,0.859375,0.7740740740740741,0.8625,0.7351851851851852,0.0,0.0,0.0,0.0,0.0,0.0
standing,0.0,0.0,0.4583333333333333,0.16296296296296298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41458333333333336,0.18148148148148147,0.0,0.0,0.0,0.0,0.41041666666666665,0.19074074074074077,0.37395833333333334,0.18518518518518523,0.34270833333333334,0.1703703703703704,0.0,0.0,0.0,0.0,0.0,0.0
standing,0.6609375,0.5861111111111111,0.69375,0.5722222222222222,0.6875,0.5694444444444444,0.6625,0.47777777777777775,0.6234375,0.4805555555555555,0.7,0.5805555555555555,0.6671875,0.5166666666666666,0.621875,0.4916666666666667,0.7015625,0.3833333333333333,0.7015625,0.26388888888888884,0.7109375,0.1777777777777778,0.7203125,0.3833333333333333,0.7203125,0.26388888888888884,0.74375,0.1333333333333333,0.0,0.0,0.6625,0.6,0.0,0.0
sitting,0.7315436241610739,0.8095238095238095,0.7583892617449665,0.7023809523809523,0.6912751677852349,0.7023809523809523,0.6644295302013423,0.5,0.7046979865771812,0.5714285714285714,0.825503355704698,0.7023809523809523,0.87248322147651,0.5714285714285714,0.8859060402684564,0.5,0.7315436241610739,0.40476190476190477,0.7449664429530202,0.5476190476190477,0.0,0.0,0.8187919463087249,0.41666666666666663,0.8523489932885906,0.38095238095238093,0.8657718120805369,0.08333333333333337,0.7248322147651006,0.8333333333333334,0.7449664429530202,0.8333333333333334,0.0,0.0
sitting,0.325068870523416,0.6757990867579908,0.24793388429752067,0.54337899543379,0.26170798898071623,0.5388127853881279,0.27548209366391185,0.3378995433789954,0.33884297520661155,0.26027397260273977,0.2369146005509642,0.5525114155251142,0.2837465564738292,0.3561643835616438,0.325068870523416,0.32420091324200917,0.24793388429752067,0.22374429223744297,0.42699724517906334,0.1735159817351598,0.371900826446281,0.022831050228310557,0.26170798898071623,0.25114155251141557,0.4022038567493113,0.2009132420091324,0.0,0.0,0.31129476584022037,0.6986301369863014,0.0,0.0,0.27548209366391185,0.6757990867579908
standing,0.915625,0.29296875,0.9234375,0.279296875,0.9140625,0.279296875,0.9140625,0.259765625,0.9109375,0.25390625,0.9328125,0.279296875,0.9421875,0.2578125,0.940625,0.236328125,0.921875,0.236328125,0.921875,0.2109375,0.9203125,0.1875,0.9359375,0.23828125,0.946875,0.2109375,0.95625,0.185546875,0.915625,0.294921875,0.91875,0.294921875,0.0,0.0
standing,0.6265625,0.29296875,0.634375,0.27734375,0.6234375,0.275390625,0.621875,0.25,0.621875,0.232421875,0.6453125,0.279296875,0.6546875,0.251953125,0.6546875,0.23046875,0.628125,0.224609375,0.628125,0.185546875,0.63125,0.146484375,0.64375,0.224609375,0.6484375,0.185546875,0.665625,0.16015625,0.625,0.296875,0.6296875,0.298828125,0.6234375,0.296875
standing,0.825,0.298828125,0.83125,0.279296875,0.8203125,0.279296875,0.0,0.0,0.0,0.0,0.8421875,0.279296875,0.8515625,0.251953125,0.8484375,0.23046875,0.825,0.220703125,0.8328125,0.166015625,0.834375,0.1171875,0.840625,0.220703125,0.8484375,0.18359375,0.8359375,0.1171875,0.0,0.0,0.828125,0.302734375,0.0,0.0
standing,0.334375,0.384765625,0.3234375,0.3515625,0.3015625,0.353515625,0.0,0.0,0.0,0.0,0.3421875,0.3515625,0.0,0.0,0.0,0.0,0.309375,0.2734375,0.3296875,0.23828125,0.33125,0.197265625,0.334375,0.2734375,0.3328125,0.23828125,0.334375,0.197265625,0.3296875,0.392578125,0.3375,0.390625,0.3171875,0.38671875
standing,0.33695652173913043,0.9056603773584906,0.22826086956521738,0.8018867924528301,0.33695652173913043,0.7924528301886793,0.43478260869565216,0.6509433962264151,0.5217391304347826,0.5849056603773585,0.13043478260869565,0.8018867924528301,0.09782608695652174,0.6603773584905661,0.15217391304347827,0.5660377358490566,0.34782608695652173,0.5283018867924528,0.358695652173913,0.3584905660377359,0.3804347826086957,0.23584905660377353,0.20652173913043478,0.5188679245283019,0.2608695652173913,0.33018867924528306,0.30434782608695654,0.1132075471698113,0.32608695652173914,0.9245283018867925,0.0,0.0,0.2826086956521739,0.9056603773584906
standing,0.0,0.0,0.6630434782608695,0.7452830188679245,0.7608695652173914,0.7641509433962264,0.8695652173913043,0.679245283018868,0.7934782608695652,0.7830188679245282,0.5652173913043478,0.7264150943396226,0.5543478260869565,0.6037735849056604,0.532608695652174,0.5283018867924528,0.782608695652174,0.49056603773584906,0.8152173913043478,0.30188679245283023,0.8695652173913043,0.1132075471698113,0.6413043478260869,0.4811320754716981,0.6739130434782609,0.3113207547169812,0.6956521739130435,0.15094339622641506,0.0,0.0,0.0,0.0,0.6956521739130435,0.8490566037735849
standing,0.38270142180094785,0.47299509001636664,0.3981042654028436,0.4189852700490998,0.4265402843601896,0.42553191489361697,0.43838862559241704,0.36661211129296234,0.4324644549763033,0.3175122749590835,0.3696682464454976,0.41080196399345337,0.3637440758293839,0.34533551554828146,0.36611374407582936,0.3027823240589198,0.41824644549763035,0.292962356792144,0.41824644549763035,0.21931260229132565,0.4218009478672986,0.12929623567921444,0.38507109004739337,0.29459901800327337,0.37796208530805686,0.2324058919803601,0.3815165876777251,0.17512274959083474,0.37796208530805686,0.4795417348608838,0.38981042654028436,0.4844517184942717,0.0,0.0
